,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,0.14760560989379884,0.01848611258007028,0.000997781753540039,4.264961199760036e-07,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5004926108374385,0.5,0.5,0.4999999999999999,0.500492125984252,0.5001969473643381,0.0002412103231369824
11,0.2485344886779785,0.14206591281038414,0.0009978294372558593,4.370284743266907e-07,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.9107426948869245,0.4999999999999999,0.5,0.5019685039370078,0.8785902503293808,0.6582702750618916,0.19330598675376076,133,0.8932739674118984,0.5004926108374383,0.5016501358545583,0.5019704433497535,0.8825748308927752,0.6559923976692847,0.18940254606749052
12,0.23736534118652344,0.09115172356734841,0.0009975910186767578,1.784161275279017e-07,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.9002104436433935,0.4999999999999999,0.5,0.8996466787805371,0.5,0.6600957134424393,0.19594968152194037,131,0.8711064797271694,0.5,0.5,0.8955090680156397,0.5,0.6533231095485619,0.18794018334028006
13,0.2736675262451172,0.1510791336482422,0.0009984970092773438,1.454157894323054e-06,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.9133002396439577,0.4999999999999999,0.8959822329901069,0.4999999999999999,0.5019762845849802,0.662379491802523,0.19801649613351383,129,0.8882468106606036,0.49967969250480465,0.9239302834169079,0.4999999999999999,0.5009842519685039,0.662568207710164,0.19915392627032202
14,0.16655430793762208,0.010887904748477442,0.0009976863861083985,2.431401974483864e-07,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5019704433497537,0.5009852216748769,0.4999999999999999,0.5,0.5005911330049261,0.0007881773399015079
15,0.4051163673400879,0.04900306307912002,0.0011968612670898438,0.000398636120928449,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.9277694987615038,0.9028972339995962,0.9006056935190794,0.9201090248334343,0.8991537448059186,0.9101159260640167,0.011614916582424318,30,0.9104916635089048,0.9171353464843491,0.9225253484724646,0.9181426583313081,0.9010486287308258,0.9138687291055705,0.007478420483657645
16,0.3985340118408203,0.0241734949561012,0.0013969898223876952,0.00048824685038897334,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.9199961737519383,0.8982737734706238,0.9040884312537856,0.9148899656773674,0.9091415830546264,0.909281356432568,0.007675870516188802,38,0.9021172792724519,0.9168393381784444,0.9230952749121917,0.9123550332457088,0.9095080883947804,0.9127830028007153,0.007035093368041603
17,0.40770645141601564,0.10729587012664024,0.0011966228485107422,0.00039780155284193877,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.9264907263829872,0.4999999999999999,0.9010195840904502,0.9023924894003633,0.9221749265227527,0.8304168855898263,0.16552433451802262,94,0.906058165971959,0.5,0.9193995891227992,0.9061985022863326,0.9185466867090044,0.830040588818019,0.16512047140612543
18,0.4898892879486084,0.05382417270443264,0.0009974002838134765,2.431401974483864e-07,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.9311174658154943,0.8982737734706238,0.8957096709065213,0.8992327882091661,0.9043883652579303,0.9057527136948533,0.013004114062612806,50,0.9147767462422636,0.9199187081667366,0.9203362124190948,0.9119618281826415,0.9135321089348137,0.91610512078911,0.003405801744963895
19,0.06781840324401855,0.003277521928736403,0.0005985736846923828,0.0004887333980000079,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.500492125984252,0.5000984251968503,0.00019685039370079816
20,0.06382794380187988,0.00383485071429199,0.0009975433349609375,2.611744678045111e-07,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
21,0.07978649139404297,0.0008920699504494531,0.0009973526000976562,9.536743164062499e-08,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.5019685039370079,0.4999999999999999,0.5,0.4999999999999999,0.5019762845849802,0.5007889552880472,0.000966272075370337,214,0.5009852216748769,0.5,0.5,0.5019704433497536,0.5014997074356737,0.5008910744920609,0.0007915001432524255
22,0.07200727462768555,0.0019341460064747351,0.0009973526000976562,3.1629798797182086e-07,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.6721509555551081,0.4994044013729052,0.6919947506561679,0.766949323642237,0.6159572311746224,0.6493087839474069,0.08918058769048677,145,0.6554092459264874,0.5003932050630674,0.6693786034593209,0.7610925799111974,0.6248174625593327,0.6422182193838812,0.08421392314851221
23,0.07719364166259765,0.020289366507204667,0.0009978771209716796,4.90933901833868e-07,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5004926108374385,0.5,0.5,0.4999999999999999,0.5,0.5000985221674876,0.00019704433497539362
24,0.06642217636108398,0.00257017118539034,0.0009973526000976562,1.784161275279017e-07,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
25,0.08098340034484863,0.0038574115638306504,0.0009975433349609375,1.5078914929239175e-07,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.5118110236220473,0.4999999999999999,0.5033414092469211,0.5039370078740157,0.5079051383399209,0.5054001288244325,0.004073552764437865,209,0.5123152709359605,0.49967969250480465,0.5123881685038326,0.5054187192118226,0.509522212189844,0.5078648126692529,0.004816510464428138
26,0.07579736709594727,0.01649672922307606,0.0007979393005371094,0.0003989696930112163,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5004926108374385,0.5,0.5,0.4999999999999999,0.5,0.5000985221674876,0.00019704433497539362
27,0.07100982666015625,0.0040090663646532064,0.0007985591888427735,0.0003992808863812033,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
28,0.08457341194152831,0.003534567966728446,0.0005985736846923828,0.0004887333980000079,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.4987212276214834,0.4999999999999999,0.5,0.4999999999999999,0.5,0.4997438483900176,0.0005118065613700348,369,0.5032998610584818,0.5004926108374385,0.5,0.5011575250171199,0.500492125984252,0.5010884245794583,0.0011653720664435493
29,0.10192723274230957,0.014095943743978216,0.00079803466796875,0.0003990173909677789,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.4987212276214834,0.4999999999999999,0.4987179487179487,0.4999999999999999,0.5,0.49948743813360735,0.0006273524006807774,373,0.5004926108374383,0.5,0.5000242991892907,0.5009852216748768,0.5,0.5003004263403212,0.000390547745254044
30,0.10870943069458008,0.009031696267397173,0.0009977340698242188,4.370284743266907e-07,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.6229534607406811,0.4999999999999999,0.5743892590349283,0.5441752473248535,0.5620654707611229,0.5607355968859754,0.0400707368648283,184,0.6037608942781357,0.5,0.5849720559323157,0.5503655923479642,0.5490004262359581,0.5576197937588747,0.03556432192676706
31,0.1085097312927246,0.011219863657359249,0.0009977340698242188,2.78041453115716e-07,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
32,0.12067694664001465,0.008003642098388665,0.0009978771209716796,1.9073486328125e-07,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.5026582354954992,0.4999999999999999,0.5,0.5006864526549565,0.5,0.5006697631690649,0.0010300963128624609,226,0.5000473664266768,0.5,0.4997039916940953,0.5021427466919967,0.4995312034986658,0.5002850616622869,0.0009481241780207486
33,0.1292546272277832,0.015303464578623412,0.0011987686157226562,0.0004022127789151467,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
34,0.1322474956512451,0.013147829342203071,0.0009964466094970702,2.314502925779647e-06,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
35,0.1541874885559082,0.004617925652338882,0.00079803466796875,0.00039901736247607795,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",0.7559357190325634,0.656834241873612,0.7125479507369272,0.7440843932969916,0.6282405999797303,0.699568237853236,0.049473859660726933,124,0.7418450802071492,0.6386092027656896,0.7242240827056042,0.7082307981179172,0.6563750018915798,0.693856833137588,0.03972113016432265
36,0.17912096977233888,0.023454002662936884,0.0007978439331054688,0.00039892205204827114,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
37,0.2385612964630127,0.050812585188775,0.0007981300354003906,0.00039906517438581215,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",0.837565700706849,0.79750656167979,0.7824449828386837,0.7966384009691095,0.7923786358568966,0.801320889660219,0.01891211572278307,105,0.8217269799166349,0.8059091210320527,0.7958426296140847,0.8117519715478582,0.8130025296725802,0.8096466463566422,0.008557438631885145
38,0.049666976928710936,0.0007464421058918746,0.00079803466796875,0.00039901736247607795,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.5,0.5,0.5000000000000001,0.5,0.5,0.5,4.965068306494546e-17,242,0.5,0.5,0.5000000000000001,0.4999999999999999,0.5,0.5,7.021666937153402e-17
39,0.07699403762817383,0.0027781221017521263,0.0005986690521240234,0.0004888113271977794,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 3}",0.5,0.4999999999999999,0.8156773672521704,0.7379870785382596,0.8117563595824465,0.6729873423293634,0.14401948143075805,125,0.5,0.5,0.8128299719454815,0.7348384103912169,0.7762049993190314,0.664774676331146,0.13678260283467406
40,0.06382918357849121,0.005498811727170259,0.0007979393005371094,0.0003989696930112163,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.5,0.4999999999999999,0.6843932969917222,0.4999999999999999,0.7332877267659876,0.5834637551469563,0.10344907085244393,161,0.5004926108374385,0.5,0.682268218869425,0.5014778325123151,0.7025068475184997,0.5773491019475356,0.09414747547930725
41,0.05425472259521484,0.0011969169322591535,0.0009975433349609375,2.132480599880018e-07,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.5019685039370079,0.49871794871794867,0.5019685039370079,0.4999999999999999,0.5,0.5005316026550193,0.0012638576793691874,230,0.5014778325123154,0.4967969250480461,0.5000242991892907,0.4999999999999999,0.5,0.49965981134993037,0.0015404951765396763
42,0.06502594947814941,0.0023936311430791486,0.000997638702392578,1.9073486328124998e-07,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.5,0.5098425196850392,0.5033414092469211,0.496153846153846,0.5,0.5018675550171613,0.00459117196810267,213,0.5004926108374385,0.5060836333915041,0.5053436126267423,0.49728953588548447,0.500492125984252,0.5019403037450842,0.00330370601502548
43,0.09155507087707519,0.001715922503895328,0.0001995086669921875,0.000399017333984375,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 7}",0.7651740942868074,0.7195538057742782,0.8582980012113869,0.688562487381385,0.5745109962501267,0.7212790891230443,0.09304270286959064,118,0.7270383352279903,0.7491572599350548,0.8814773907088738,0.694579071770969,0.5807234787916085,0.7265951072868992,0.09674846503294687
44,0.07001256942749023,0.0014659470526470742,0.000997638702392578,1.9073486328124998e-07,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.5262802827395936,0.5047143145568341,0.6266505148394913,0.5013729053099131,0.4963666768014593,0.5310862287891907,0.04886225676522478,197,0.5204875584185928,0.5052928052309528,0.6454218118359142,0.5007378117475535,0.49969450987909025,0.5343268994224208,0.056043223971167025
45,0.07101049423217773,0.0035340138935583366,0.0007973670959472656,0.0003986847313675269,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 9}",0.5033479670539904,0.5166161922067433,0.5053099131839289,0.5269634564910154,0.5507955812303638,0.5205918867493027,0.01731243981119689,201,0.5048013767841353,0.5159336411230643,0.5048267026000133,0.5197022244803285,0.5446264634521581,0.5179780816879399,0.014586795263385834
46,0.09135546684265136,0.003969506207685373,0.000798177719116211,0.000399088955700361,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.5118110236220473,0.5519584090450231,0.5019685039370079,0.5249949525540076,0.601484747136921,0.5384156782765434,0.03569973547511466,193,0.513003663003663,0.5514259206079215,0.4993593850096092,0.5312796836687358,0.5949718028519978,0.5380080910283855,0.03343386899153532
47,0.07400197982788086,0.0045662955655538925,0.0011982440948486329,0.0004014016047428011,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.5,0.4999999999999999,0.4974358974358974,0.49871794871794867,0.5,0.4992307692307692,0.0010256410256410304,377,0.5,0.5006649141796815,0.4974618392277276,0.49743754003843677,0.5,0.49911285868916916,0.0013795269841467776
48,0.08477325439453125,0.016819272708702898,0.000798177719116211,0.00039908904116012423,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
49,0.11608967781066895,0.003867551802638349,0.0005985260009765625,0.0004886944333937081,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",0.8064875042793563,0.6258429234807187,0.5415202907328892,0.6479103573591762,0.5872757677105502,0.6418754468915968,0.08997813171535182,151,0.777300429455602,0.656743025028165,0.545293688837836,0.6721884733482073,0.589549904916594,0.6482151043172809,0.07917688097598319
50,0.09793715476989746,0.01310018706184624,0.0005986213684082032,0.0004887723315884705,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5014778325123153,0.5,0.5,0.4999999999999999,0.5,0.500295566502463,0.0005911330049261143
51,0.10851011276245118,0.007735531513490844,0.000997447967529297,7.008046367978606e-07,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
52,0.11608948707580566,0.01108029717894096,0.0005985260009765625,0.0004886944566570865,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
53,0.1202768325805664,0.011240392904136668,0.0009973526000976562,9.536743164062499e-08,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
54,0.1667545795440674,0.03365210638221883,0.0007984161376953125,0.00039920843906266954,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.8807267857502467,0.5,0.8240662224914194,0.5,0.8305716023107327,0.707088498254405,0.17022135711235845,122,0.8567134015409876,0.5,0.8343281274161127,0.4999999999999999,0.8319706603378614,0.7046024378589923,0.16728029116213783
55,0.15857625007629395,0.023133638943965553,0.0009980201721191406,5.001110306597479e-07,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
56,0.18390812873840331,0.029094850287298052,0.0009974002838134765,4.672030911985737e-07,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.49685341442294145,0.6778619018776498,0.6704926307288513,0.7400868160710681,0.6534306273436707,0.6476964516251963,0.08097824758607122,146,0.5064749905267146,0.6586449888444631,0.6811217389383463,0.7771521350151317,0.6452121595787074,0.6537212025806726,0.08690693749356047
57,0.0746006965637207,0.0026317509114899803,0.0009975433349609375,3.015782985847835e-07,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
58,0.07918815612792969,0.0013530211335168387,0.000399017333984375,0.0004886944566570864,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 3}",0.5,0.4999999999999999,0.5019685039370079,0.4999999999999999,0.5019762845849802,0.5007883439514209,0.0009661483146393584,218,0.5004926108374385,0.5004926108374385,0.5004926108374385,0.4999999999999999,0.5009842519685039,0.5004924168961639,0.000311247891832597
59,0.0771939754486084,0.0020529605432875364,0.0005982398986816406,0.000488460901671617,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
60,0.07280540466308594,0.0008921765948672499,0.0007980823516845703,0.00039904130048602304,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
61,0.08816428184509277,0.002053641508999882,0.0009974002838134765,2.431401974483864e-07,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.5019685039370079,0.4999999999999999,0.5019685039370079,0.4999999999999999,0.5,0.5007880129114295,0.0009644906272133996,222,0.5009852216748769,0.5014778325123153,0.5019704433497536,0.5004926108374382,0.5,0.5009852216748768,0.000696656927277386
62,0.07918839454650879,0.0013530563140908434,0.0009976863861083985,4.672030911985737e-07,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 7}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
63,0.08297767639160156,0.0013232542463884529,0.0007983207702636719,0.0003991607981132729,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.5006897315584913,0.5019685039370078,0.49940440137290526,0.4999999999999999,0.5,0.5004127415760282,0.0008780017955646996,234,0.5014778325123154,0.5049747067529655,0.4983984625240231,0.5003446066844859,0.5003436369781131,0.5011078490903806,0.002172409289422648
64,0.08257884979248047,0.0037532087214331923,0.0009977340698242188,1.784161275279017e-07,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 9}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
65,0.08477320671081542,0.003784568911049337,0.0007981300354003906,0.00039906508892093793,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
66,0.20864310264587402,0.1391238618622403,0.000797271728515625,0.0003986379176182771,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.5,0.8591762568140522,0.5,0.4999999999999999,0.8707915273132665,0.6458784041772297,0.1788171736876627,147,0.5,0.8826967682078242,0.5,0.4999999999999999,0.8772780924805923,0.6519949721376832,0.18616294888448232
67,0.12147464752197265,0.02405617607817065,0.000997781753540039,1.5078914929239175e-07,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.4974424552429668,0.4999999999999999,0.5,0.5019685039370078,0.500694233302929,0.500020028627618,0.001476848373093475,238,0.49792850827333585,0.5,0.5,0.49987629503633824,0.4997263514706402,0.49950623095606284,0.0007952641153152048
68,0.11688752174377441,0.009083548219994976,0.0009977340698242188,5.722045898437501e-07,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.5026884427170389,0.4999999999999999,0.5,0.5443064809206541,0.5,0.509399819647637,0.01748439390970623,205,0.5106148162182645,0.5,0.5,0.5551569506726457,0.500492125984252,0.5132527785750324,0.0213402203317697
69,0.13104939460754395,0.011434551371048055,0.0009979724884033204,3.1629798797182086e-07,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
70,0.13104939460754395,0.0069558072852076965,0.0009975910186767578,5.091227651611e-07,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
71,0.15159506797790528,0.005883504410974591,0.0007982254028320312,0.0003991130432346206,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.6323932174718568,0.5332323844134866,0.5,0.5253583686654553,0.5241410763149893,0.5430586280505355,0.046074459226366576,192,0.6129310344827587,0.5312730566171111,0.49967969250480465,0.523245488082352,0.5330572467679209,0.5400373036909893,0.03833987757480175
72,0.146807861328125,0.015196605632201536,0.0009971141815185546,6.289914111267528e-07,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
73,0.1547858238220215,0.005404304335096009,0.0005986213684082032,0.0004887723083287987,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
74,0.1779242992401123,0.01793660767504461,0.0007987499237060546,0.0003993778191366845,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.5,0.4999999999999999,0.5,0.4999999999999999,0.5,0.5,7.021666937153402e-17,242,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
75,0.3450772285461426,0.12766947595434364,0.0009979248046875,6.843900725558913e-07,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.5,0.8852715525943874,0.5,0.8996466787805371,0.8911421911421912,0.7350906117732546,0.19212928278713354,117,0.5,0.9116658198767369,0.5,0.9117409264618169,0.8982676913143706,0.744334887530585,0.19955891631314412
