,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
134,0.6486644268035888,0.04487177172446885,0.0019947052001953124,0.0008921233112077451,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.8936355079284624,0.8614204181343538,0.8801190424051197,0.8765299103422545,0.8271741057144879,0.8677794179173299,0.022744377213063303,355,0.8652672316327383,0.8711862832812637,0.8639290690556147,0.8695855130784701,0.8802219978006861,0.8700380189697545,0.005750067446701786
135,0.3267256259918213,0.03037847225483946,0.0017953872680664062,0.00039892208054677933,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.8964886084485328,0.8825275612407292,0.8964366804133284,0.8796886594525932,0.8460380321638055,0.880238685886351,0.018447040875504812,339,0.8778958455233798,0.8799390492785875,0.8711866924673186,0.8685823271490627,0.88878273224611,0.8772773293328917,0.0071069055424674505
136,0.4661526679992676,0.0911862228514592,0.0017955780029296875,0.00039889816388262293,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.855344969660648,0.8771123739282457,0.8986430718115566,0.8826197847528681,0.8312007589084918,0.868982663215444,0.023429808112707437,353,0.8313069709963767,0.8792051540044803,0.8768222530955089,0.8795974165486032,0.8834111224306747,0.8700685834151287,0.01949550502990064
137,0.38297529220581056,0.03378590883974781,0.0017954349517822266,0.0003990651458975228,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.918880522801534,0.8775421084135899,0.8968692643392852,0.8805498466888769,0.8475321699277297,0.8842797695675616,0.023518986026527893,327,0.8819964977907748,0.8858090410772846,0.8825684071603123,0.8885233926113915,0.8930855519669282,0.8863965781213382,0.004089657946148443
138,0.324931001663208,0.04393865387075038,0.0013963699340820313,0.000488558179399531,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.9207563203739108,0.8874603492428174,0.8851072149196689,0.8886597128721608,0.8437814458469434,0.885158876623964,0.024483141297486907,316,0.888813631430472,0.8904742568064751,0.8755242667787931,0.8739384731603961,0.8877680192842309,0.8833037294920734,0.007070126320668542
139,0.31814913749694823,0.03891910205285547,0.0019943714141845703,2.132480599880018e-07,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.9237076480844444,0.8945474767367252,0.9064836111209595,0.8944338744624204,0.8671968444786512,0.8972778932994352,0.01845991806419968,236,0.8915916223884579,0.9005130600218418,0.8970574152214235,0.9006221054081831,0.9032352550740897,0.8986038916227992,0.004018237109785038
140,0.5403542518615723,0.08961203763846383,0.0019950389862060545,2.3360154559928687e-07,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.9262123598410941,0.8854308500291792,0.9038825312222413,0.8935691918984058,0.8828351695895109,0.8983894286824465,0.01573386610265556,228,0.896785598894641,0.8907441376233218,0.9051869795171442,0.9088530141510136,0.9076701873071725,0.9018479834986588,0.006971951479205768
141,0.3783883094787598,0.08083327998322076,0.0017952442169189454,0.0003989698924769098,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.907346412716597,0.8901224366212306,0.9064836111209595,0.893785205766358,0.8742171766753268,0.8943926960989573,0.012162309349377924,264,0.8857272987842619,0.8915919423878245,0.9035619856389178,0.9016598084453513,0.8993108554415534,0.8963703781395818,0.006700034097597076
142,0.4310468673706055,0.09500818291201707,0.0019948482513427734,2.132480599880018e-07,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.9177939646201868,0.9081902273018618,0.9014853119155039,0.8904736073528697,0.8546387937706256,0.8945211885443778,0.021835238020588472,261,0.8887058238107027,0.904482107823551,0.9015516832598863,0.9053489908463205,0.8996965510634253,0.8999570313607773,0.005979130038512008
143,0.5006622314453125,0.14426973608027097,0.0019936561584472656,2.039837802525276e-06,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.9264301333145232,0.8960554862164015,0.9067000939621268,0.9040989064634809,0.8635408208949579,0.8993691447226875,0.02050924177951676,207,0.889913916710311,0.8901841074778456,0.9039407281238675,0.9145712527243701,0.9063759892489169,0.9009971988570623,0.009608462700519878
