,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
242,0.2489398956298828,0.05258411133053611,0.0011963367462158204,0.000399256677989828,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.9349537829510441,0.8964869775893398,0.8994649707248132,0.9088935998384816,0.9085537650755042,0.9096788179991521,0.013564980586537798,92,0.925175255778704,0.9225783648854626,0.937997304999006,0.9211248315624377,0.9137187447981557,0.9241189004047532,0.007914883894511823
243,0.17732510566711426,0.012543009748192205,0.0009976863861083985,2.431401974483864e-07,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.9231427593289968,0.8886129618413083,0.8930547143145569,0.9103573591762565,0.9110114523158,0.9052396168820338,0.01269166154747693,127,0.9183497536945814,0.9219620490843624,0.9250414190726546,0.916691334025492,0.9123208674027855,0.9188730846559752,0.004371624703873766
244,0.23896007537841796,0.023000747719355397,0.0011990070343017578,0.000398049796420059,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.9317065066355198,0.9017060367454067,0.9080254391278013,0.9142035130224105,0.9372909698996656,0.9185847587807993,0.013692424238714074,49,0.9235726916761399,0.9331949015882834,0.9281693874395281,0.9255097307208021,0.926272213450897,0.9273437849751301,0.0032756785635649275
245,0.2567135810852051,0.04859644161925318,0.0011971950531005859,0.0003988267416477177,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.9388907908250599,0.912053301029679,0.9171815061578842,0.9245507773066828,0.9215871085436302,0.9228580705869603,0.009065227878359712,17,0.9307187065807756,0.9457089840729859,0.9419646999050123,0.9436148357595706,0.9215779431719018,0.9367170338980492,0.009177634069951379
246,0.24135475158691405,0.09376597310428787,0.0013957977294921874,0.0004877611692992673,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.9223523370320397,0.8976781748435291,0.9138400969109631,0.910266505148395,0.8931184757271715,0.9074601967713342,0.01069347684698457,115,0.8975116837185801,0.9279241865294131,0.9446000574344474,0.9227771764342043,0.8836290713100325,0.9152884350853355,0.021878038623679808
247,0.17712602615356446,0.03499216603570047,0.0011972904205322266,0.0003999710367245498,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 2}",0.5835128984835974,0.5323541288108217,0.594841510195841,0.6071068039571975,0.5912739434478564,0.5818154467166515,0.025876487817758587,374,0.5947723253757736,0.5570257792308202,0.5928781285206212,0.599701782676887,0.6024700247670834,0.589369608114237,0.016528745165687052
248,0.205450439453125,0.044970699486926245,0.0009973526000976562,9.536743164062499e-08,0.001,"(25, 25)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 3}",0.7542843909217231,0.7040682414698162,0.7579547748839089,0.7315364425600646,0.7652427282862065,0.7426139124139823,0.02232263822235224,326,0.7341448781103953,0.7527336587952019,0.7382270427886634,0.7501513176787646,0.7434068989694674,0.7437327592684986,0.006993720731463781
249,0.263494873046875,0.13964251082468415,0.0013976573944091796,0.000490333562597001,0.001,"(25, 25)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 4}",0.7738687395533358,0.7500302846759539,0.757217847769029,0.6974661821118513,0.8119793250228032,0.7581006402410452,0.037121076362341514,305,0.78484905898699,0.7971172325432415,0.7610749077735316,0.7171508096048067,0.7938307389266925,0.7708045495670525,0.029641864543394226
250,0.13483920097351074,0.027162197325401944,0.000997161865234375,1.9073486328124998e-07,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 5}",0.7519987111585477,0.7460528972339995,0.7460528972339996,0.6857157278417121,0.7673811695550825,0.7394355034436755,0.02796862866611625,339,0.724070039156246,0.7556716516821665,0.7312885197375687,0.7464114515452074,0.7622583822201597,0.7439400088682696,0.014381781168259137
251,0.2808483600616455,0.06435517123612532,0.0009975433349609375,3.015782985847835e-07,0.001,"(25, 25)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'rp__n_components': 6}",0.8150915278812654,0.7759438724005653,0.8253886533414094,0.7796083181909952,0.8304094456268367,0.8052836063709023,0.023025748756275433,269,0.8304676645193888,0.8305993063685967,0.8333826680509842,0.802889394508383,0.8194786680252412,0.8233635402945187,0.011291507347578347
