mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,param_MLP__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0635946273803711,0.014509933429877088,0.0014699935913085938,0.0004492605901477101,relu,10.0,"(22, 22)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (22, 22), 'MLP__learning_rate_init': 0.128}",0.9533575643992637,0.9552741776093617,0.9601133727199261,0.9494597648220501,0.9512423510199431,0.953890453175914,0.003675784340347809,2555,0.952255745201116,0.9543981929444343,0.9514469395248656,0.9561390009199641,0.9504929457822591,0.9529465648745278,0.002051595799274755
0.05105433464050293,0.012484837475309445,0.0018640995025634766,0.0002610210523926451,relu,10.0,"(11, 11)",1e-06,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 1e-06}",0.42467191042077806,0.4369696021764528,0.44010488872458065,0.4039812674164131,0.4366173112618622,0.4284709258858064,0.013324799167487494,3340,0.430020106276882,0.42618865854515076,0.42609167630068084,0.43476053903877904,0.4275051763713663,0.4289132313065718,0.0032491004293229236
0.17567572593688965,0.02705026861972911,0.0016031742095947265,0.0006153349241949786,relu,10.0,"(11, 11)",0.001,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.001}",0.9521708574105889,0.9447983392223634,0.9571759670688269,0.9253865434917803,0.945483956724219,0.9450071800969851,0.010811762569925248,2671,0.9533353236037373,0.9490083806291563,0.9482657144576003,0.9359816279734234,0.9467305136408996,0.9466643120609634,0.00577383172694758
0.1316810131072998,0.01752704891689632,0.0016059398651123047,0.0004973818752264582,relu,10.0,"(11, 11)",0.002,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.002}",0.9513734092447196,0.9535702690469249,0.9515938299077424,0.9476392007557597,0.9527840151151916,0.9513925052292374,0.0020395107205366902,2586,0.9529362813052535,0.9539215796681355,0.9468275025938491,0.9554029260217696,0.9564001338398789,0.9530976846857774,0.0033538141120739136
0.09244194030761718,0.009484692071211871,0.0011977195739746095,0.00040118706703127447,relu,10.0,"(11, 11)",0.004,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.004}",0.9546744187147123,0.9567600617104017,0.9628671164606099,0.9476392007557597,0.9535827371599201,0.9551060236532734,0.004923507899450185,2508,0.954429428806229,0.9569143969067629,0.9535502465823577,0.9554029260217696,0.9547153599331453,0.955002471650053,0.0011256634290194023
0.08094863891601563,0.0042408539322686565,0.0013226985931396485,0.0005648922674244334,relu,10.0,"(11, 11)",0.008,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.008}",0.957122371615578,0.9559626135445326,0.9653139670735666,0.9508340889346734,0.9567776253388338,0.957203166197366,0.004648916140553811,2470,0.9578212883433399,0.9575129603544883,0.955174124988998,0.9599900819850724,0.9582639830161401,0.9577524877376078,0.0015478059820455143
0.06175122261047363,0.009101436629314813,0.0011970996856689453,0.00039863845947552483,relu,10.0,"(11, 11)",0.016,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.016}",0.9555274752838395,0.9543677172127942,0.9645165189076974,0.9524873130183384,0.9568334053330423,0.9567469403661114,0.004139236893738972,2493,0.9554270345524382,0.9549191854143447,0.9535779557950633,0.9610423898861131,0.9569643172159172,0.9563861765727755,0.002567983233318321
0.0535614013671875,0.013792795066656597,0.0009974956512451172,1.4728017055016043e-06,relu,10.0,"(11, 11)",0.032,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.032}",0.9524488994268785,0.9513758054463457,0.9653483296245475,0.9560524854141249,0.9527282351209834,0.9555906369782482,0.005123980018902135,2501,0.9540993146908043,0.955262883376221,0.9576792897195265,0.9567840569983698,0.9558706842526778,0.95593924580752,0.0012319879953497633
0.06470046043395997,0.020731146855728848,0.0012567520141601562,0.00046051476234949216,relu,10.0,"(11, 11)",0.064,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.064}",0.958031036587963,0.9595138054510854,0.9677608176865232,0.9557937611856689,0.9609563776709124,0.960411420073016,0.004052300455590254,2433,0.9589016079092197,0.9629776764506366,0.9586214029515201,0.9607537069247326,0.9584628321057518,0.959943445268372,0.0017256024528837304
0.04474372863769531,0.004619418378645271,0.0012318611145019532,0.00040530806147222336,relu,10.0,"(11, 11)",0.128,"{'MLP__activation': 'relu', 'MLP__alpha': 10.0, 'MLP__hidden_layer_sizes': (11, 11), 'MLP__learning_rate_init': 0.128}",0.9554162584773236,0.950653006960194,0.9630851409220065,0.9422712664194939,0.9483821428062797,0.9519641364994826,0.0069865575184407105,2572,0.9554959627354972,0.9491413700323829,0.9578454709069566,0.9520675195231295,0.9478451053722434,0.952479085714042,0.0037598708358290347
