mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.4145506858825683,0.05936311826146392,0.002792835235595703,0.0003989935882917003,balanced,gini,47,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 47}",0.671629623921318,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6705275487408784,0.011001357622515003,56,0.7143985547724936,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7322795924519504,0.01862502180212216
2.3744557380676268,0.06649995809606182,0.0023868560791015627,0.000494738242894983,balanced,gini,48,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 48}",0.6707520969231026,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6703520067776103,0.010989366518958304,58,0.7155194952078344,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7325037805390187,0.018413990525107705
2.3521214962005614,0.04218090523781615,0.002392864227294922,0.0004874701300768414,balanced,gini,49,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 49}",0.6707520969231026,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6703520067776103,0.010989366518958304,58,0.7155194952078344,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7325037805390187,0.018413990525107705
2.3774765968322753,0.019361138730167947,0.002575969696044922,0.0004997456479132895,balanced,gini,50,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 50}",0.6707520969231026,0.6633687309749011,0.691188073020105,0.6663213053900542,0.6601276141459771,0.6703520067776103,0.010989366518958304,58,0.7155194952078344,0.7127196335189872,0.764145432944425,0.7343053599969174,0.7358289810269287,0.7325037805390187,0.018413990525107705
0.057052993774414064,0.0029819434692824175,0.002792835235595703,0.00039851720768818596,balanced,entropy,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 1}",0.6883715143831827,0.5,0.5,0.5,0.5000000000000001,0.5376821516897359,0.07535449172440938,195,0.6865663081597397,0.4999999999999999,0.5,0.5,0.49999999999999983,0.5373132616319479,0.07462652326389592
0.08138208389282227,0.002325784095160069,0.002393674850463867,0.0004888505476047678,balanced,entropy,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 2}",0.6883715143831827,0.5,0.5,0.5,0.5000000000000001,0.5376821516897359,0.07535449172440938,195,0.6865663081597397,0.4999999999999999,0.5,0.5,0.49999999999999983,0.5373132616319479,0.07462652326389592
0.10851783752441406,0.0041035238531774935,0.002390623092651367,0.0004907862057729372,balanced,entropy,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 3}",0.6883715143831827,0.5,0.5,0.5,0.5000000000000001,0.5376821516897359,0.07535449172440938,195,0.6865663081597397,0.4999999999999999,0.5,0.5,0.49999999999999983,0.5373132616319479,0.07462652326389592
0.13466691970825195,0.00228301346301091,0.00338134765625,0.0007878215386636813,balanced,entropy,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 4}",0.6871711319934584,0.6809957589332946,0.7002989604398859,0.6932526835402477,0.68845842353716,0.6900353380516617,0.006451337441698365,1,0.6910316529100642,0.6931214390916826,0.6883488364003617,0.6971416804598526,0.6917628626192578,0.6922812942962437,0.0028852659162490867
0.1697479248046875,0.005370058245112464,0.002591562271118164,0.0004900428215671886,balanced,entropy,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 5}",0.6882662464006157,0.6809957589332946,0.6998870963353918,0.6927818737474041,0.6868409321389869,0.6897544408992329,0.006312725476946785,2,0.6918840627501137,0.693388943940208,0.689057303812207,0.6973757472023123,0.6930816605779084,0.6929575436565498,0.0026864945891097052
0.21203837394714356,0.0029256257228895645,0.002587747573852539,0.0008022599678672249,balanced,entropy,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 6}",0.6855054802310255,0.6832697022184738,0.6989454767497045,0.6914979157409171,0.6865034399743017,0.6891443614012286,0.005591599563533456,3,0.6921822699761125,0.6946031636904652,0.6891025834326411,0.6980256998968796,0.6935992821449455,0.6935025998282087,0.0029251474395689866
